,binomial,country,continent,genus,family,UUID,class_id,snake_sub_family,poisonous,X,Y,height,width
12304,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,d8575b1268dd4748b9fa0c9b86e4952d,678,Tantilla planiceps,0,0.46656042,0.45354012,0.7184667,0.6080012
12305,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,6161b3de6bb047778441d3b8bd11d669,678,Tantilla planiceps,0,0.4738728,0.50137573,0.8924771,0.88027096
12306,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,8e57a7ddf14f48f087706e265d75517b,678,Tantilla planiceps,0,0.39146748,0.4409676,0.5647533,0.72941357
12307,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,12f513aa0d174739ad0ec3705d2d45f4,678,Tantilla planiceps,0,0.33590057,0.5807276,0.7587288,0.65429866
12308,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,ae78fd1959f94c5084bdf0153139d915,678,Tantilla planiceps,0,0.5114406,0.50455433,0.8976453,1.0384057
12309,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,b1f288ee6ea44c7daba074f54761dc49,678,Tantilla planiceps,0,0.50731593,0.43991143,0.80648357,0.965329
12310,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,82968454f38f46f8b3738e06db4f11ca,678,Tantilla planiceps,0,0.46261883,0.66003263,0.66215014,0.8767159
12311,Tantilla planiceps,unknown,unknown,Tantilla,Colubridae,c15ced6d2dcd4baca1a8a940f7aef19a,678,Tantilla planiceps,0,0.3154681,0.32630837,0.6020858,0.53525263
12312,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,8cd43a2e196b4a35961ff0af7522b383,678,Tantilla planiceps,0,0.50239295,0.5208583,0.8873089,1.020638
12313,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,c6b4fc2594d64d6dbac3467ad4c072b1,678,Tantilla planiceps,0,0.4940874,0.49831367,0.9212988,0.9876751
12314,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,1518b37a38c541058b681eabac026963,678,Tantilla planiceps,0,0.44252017,0.49738038,0.9492978,0.87353605
12315,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,21b852111e144b1b97d629d1c5528b03,678,Tantilla planiceps,0,0.5641486,0.5395765,0.58730274,0.4879467
12316,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,30989942990a4408bbf89c457d26f5c7,678,Tantilla planiceps,0,0.48555833,0.4050052,0.7679191,0.48420054
12317,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,27f04474aaf94957b5dd13c3e832d12e,678,Tantilla planiceps,0,0.4884045,0.5323858,0.7063532,0.85056406
12318,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,c7f89b1c17774716809d5c57cf597930,678,Tantilla planiceps,0,0.6321712,0.564562,0.7487954,0.7616748
12319,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,6aef92935ff442a1a2c29b9f959e5430,678,Tantilla planiceps,0,0.34349346,0.47779462,0.75387716,0.6498261
12320,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,035998c92f6e4f72a79ef6a6636fbd0d,678,Tantilla planiceps,0,0.46428046,0.56940866,0.74885464,0.8583922
12321,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,e2802a8d9a2a452c95c83fd46b925538,678,Tantilla planiceps,0,0.49365115,0.47083867,0.803326,0.8719627
12322,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,eaf2affa56b448659dde2217d09be2c7,678,Tantilla planiceps,0,0.48569602,0.54054976,0.8350587,0.87238026
12323,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,7ebe1c5f4ef241bc9b42a683d599ad53,678,Tantilla planiceps,0,0.3640438,0.47425336,0.62496305,0.6373254
12324,Tantilla planiceps,unknown,unknown,Tantilla,Colubridae,be4f1e2e700d486fb9829b0e17fe6fee,678,Tantilla planiceps,0,0.43929994,0.44486102,0.82839626,0.78991246
12325,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,0b36a257403c4a7cb5ca96862ca48c00,678,Tantilla planiceps,0,0.5049818,0.41130984,0.851582,0.870057
12326,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,1408b75e5f804a9dac42a402e5d81eae,678,Tantilla planiceps,0,0.50134575,0.45548078,0.5138107,0.9730288
12327,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,c51720ce3b94485286c3b95bb2866272,678,Tantilla planiceps,0,0.49783564,0.48432308,0.6348799,0.92828053
12328,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,9492da32ced94b1a90ab85f2fd70df2a,678,Tantilla planiceps,0,0.5196549,0.43309364,0.77867246,0.95540035
12329,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,f7da3ad8f046476eaf4d7a66ad693935,678,Tantilla planiceps,0,0.44815576,0.61586946,0.4777626,0.9728707
12330,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,847feb20c25b42dc9bf62f9d6070f383,678,Tantilla planiceps,0,0.6321712,0.564562,0.7487954,0.7616748
12331,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,a095904b8f3d40958525b2fcd9d044a5,678,Tantilla planiceps,0,0.34036526,0.45769918,0.45811653,0.65358734
12332,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,e732afa2544944aeb7af345f5187b259,678,Tantilla planiceps,0,0.47667912,0.5121183,0.89470977,0.72326213
12333,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,40f5f3513c9e468497896c7450310f86,678,Tantilla planiceps,0,0.48244238,0.4826647,0.8155973,0.8346174
12334,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,5f01e32e4654472f8f22425ad57598cc,678,Tantilla planiceps,0,0.48567992,0.46223167,0.6461846,0.87632626
12335,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,2e166232d2d045048987628e84a4aaa3,678,Tantilla planiceps,0,0.55022436,0.45209447,0.83980155,0.92215556
12336,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,34dc0c678947473caff65230215e30eb,678,Tantilla planiceps,0,0.45096117,0.49661627,0.88325304,0.50016606
12337,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,19822445a34a4da29bf644659f62de79,678,Tantilla planiceps,0,0.4962342,0.49008328,0.38965586,0.34164387
12338,Tantilla planiceps,Mexico,North America,Tantilla,Colubridae,5e2452cd644e4c4792a5ec33d5059486,678,Tantilla planiceps,0,0.46690005,0.53080314,0.4580536,0.61017793
12339,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,0342cd858d0b46aa9c2ba86a2c9ef8c5,678,Tantilla planiceps,0,0.45102048,0.44079944,0.55756485,0.37422845
12340,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,4b0689c6a931403b83cc90f16e188360,678,Tantilla planiceps,0,0.4185928,0.65501887,0.679824,0.80186075
12341,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,a2fdff03efaa45ee8d21bde77983a2af,678,Tantilla planiceps,0,0.46952093,0.51170975,0.78847164,0.8420727
12342,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,df63457642104caa9b43c79d4d26916a,678,Tantilla planiceps,0,0.66471076,0.47901237,0.7147577,0.68555444
12343,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,d3c63046553e4066b1e8ca4ed59f4a4f,678,Tantilla planiceps,0,0.48348516,0.55772126,0.8578624,0.89190865
12344,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,c90093cea9b94c91bf61b090442a60e7,678,Tantilla planiceps,0,0.45860428,0.5113308,0.6685445,0.86372644
12345,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,4ec38a3ed30a47028938db8caf8bd372,678,Tantilla planiceps,0,0.31442207,0.6434395,0.6642038,0.5325447
12346,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,85ff519ba4c04317b44c4cb5fa85cede,678,Tantilla planiceps,0,0.3846686,0.46503216,0.7516233,0.8170264
12347,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,3105d4a6be7b43c9bf491b957914ae2f,678,Tantilla planiceps,0,0.44127193,0.5351449,0.7960424,0.7742318
12348,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,836d8a2bbec94137b10f10bf307606ab,678,Tantilla planiceps,0,0.49360892,0.49631968,0.7492049,0.9050813
12349,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,3e8f1e6df0a049fdaaf8e4e944d18d78,678,Tantilla planiceps,0,0.5620097,0.60087085,0.74359953,0.80788857
12350,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,2c18d00e07954747a96b7cca3c5f20a0,678,Tantilla planiceps,0,0.5024628,0.44734886,0.36181462,0.97807693
12351,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,b873165f90b447acb258a94ec790e3a5,678,Tantilla planiceps,0,0.47251958,0.49685922,0.87524045,0.7933332
12352,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,46d8866272df4a68bf646bb646f9a608,678,Tantilla planiceps,0,0.42843655,0.5023733,0.9542198,0.84606546
12353,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,bae2b421a2764959b68894f52fba828a,678,Tantilla planiceps,0,0.5010555,0.5085477,0.8334889,0.9059871
12354,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,fdf0fd6107f3465081b36e5a71f12584,678,Tantilla planiceps,0,0.49439055,0.5070858,0.8486075,0.7473699
12355,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,4c1d5bed63de462e80b299b0a3f319cd,678,Tantilla planiceps,0,0.5701817,0.4296122,0.54722965,0.88948554
12356,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,2142556329f14310b58e153fc36dd0a0,678,Tantilla planiceps,0,0.6420084,0.6310629,0.75394434,0.5029715
12357,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,a8267e218f9940c0b466cef6db7e9061,678,Tantilla planiceps,0,0.4207654,0.51604474,0.44530642,0.6605296
12358,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,f742a934601243ba86aeb2971737aaf3,678,Tantilla planiceps,0,0.33466694,0.47933504,0.7636644,0.708121
12359,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,73f010014410461c83abc0c48bb3ad69,678,Tantilla planiceps,0,0.33659688,0.57672846,0.8558866,0.60610414
12360,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,a6ec674baca7439884339098530c3b58,678,Tantilla planiceps,0,0.44303316,0.5686152,0.43854767,0.78218186
12361,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,dee9805f85954362a4b3745d11e8fed7,678,Tantilla planiceps,0,0.43421674,0.44794825,0.8508727,0.85638285
12362,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,1d8e26ea77f044308e207d79ee330517,678,Tantilla planiceps,0,0.46518075,0.54255474,0.73692006,0.67096615
12363,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,45e4d0db6ba249b69cc207f6b3b6e377,678,Tantilla planiceps,0,0.56896937,0.5039244,0.7172205,0.6417782
12364,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,018c1f3b97114729b796cb20fa974182,678,Tantilla planiceps,0,0.4667951,0.5557174,0.68922013,0.8001953
12365,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,681f9cb578c246c6811113ec815744f2,678,Tantilla planiceps,0,0.5194888,0.5244134,0.7026914,0.5034162
12366,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,cc18e2f205ea4db792b32d1cc2b92579,678,Tantilla planiceps,0,0.45597887,0.50266224,0.8630547,0.86304945
12367,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,a556e5464c10480689c57ad5863bd43b,678,Tantilla planiceps,0,0.5017082,0.57398874,0.8684376,1.0063097
12368,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,f1b57f98a3a747e8908a491f758423a4,678,Tantilla planiceps,0,0.5265041,0.6210087,0.7785377,0.3578678
12369,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,6b2f184367b946e1b4281a0b93d7d2d7,678,Tantilla planiceps,0,0.5030284,0.54362434,0.776671,0.49528885
12370,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,d83299d7084f4cc78b3a74b3e8bdf13a,678,Tantilla planiceps,0,0.48397338,0.4523632,0.6520403,0.722986
12371,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,1ee52aaf92ff4bbfa8b33f531848a77c,678,Tantilla planiceps,0,0.653687,0.6522712,0.6370517,0.8619915
12372,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,01b5c9ac7a0d45fdb2c1f11f6167aa94,678,Tantilla planiceps,0,0.48911494,0.49844542,0.9297187,0.95474213
12373,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,8e5670bc1ffd4ac08da2501081e57e60,678,Tantilla planiceps,0,0.5041921,0.49257746,0.9834155,0.8946985
12374,Tantilla planiceps,unknown,unknown,Tantilla,Colubridae,6e05cddedab045bea569ef8d1a5197c4,678,Tantilla planiceps,0,0.5676934,0.5176422,0.39897043,0.8386262
12375,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,b04b77ca678b4513b88635b336af6fd7,678,Tantilla planiceps,0,0.39235026,0.5638755,0.3907308,0.6358559
12376,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,3c553ae88aee421ca3c828270292beb1,678,Tantilla planiceps,0,0.5893805,0.42482346,0.79747045,0.8231662
12377,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,3e1be304136a46a7bfdfbd96906a56b1,678,Tantilla planiceps,0,0.31980962,0.62106043,0.8077433,0.68625194
12378,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,50a8900c4e974445a08655c6e3ea352c,678,Tantilla planiceps,0,0.62785774,0.47689396,0.62769866,0.74665534
12379,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,8ac073acb7214bd793e3156d185a69d6,678,Tantilla planiceps,0,0.5100609,0.5062187,0.9659981,0.86839193
12380,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,c92404a30f6d4189ac3429ca2e80eda1,678,Tantilla planiceps,0,0.49174714,0.65586275,0.71533513,0.8684562
12381,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,e28976c9c8df47fea7a6a4be2d7acaac,678,Tantilla planiceps,0,0.3432385,0.40911108,0.6688825,0.71585894
12382,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,6d4fcf11266740e2af8c66681c0a9a5c,678,Tantilla planiceps,0,0.5022197,0.43911323,0.88601273,0.7487426
12383,Tantilla planiceps,unknown,unknown,Tantilla,Colubridae,283b662f94c3474daefb58eb696771bb,678,Tantilla planiceps,0,0.69166803,0.68372333,0.2667104,0.46010703
12384,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,89a6550a69174e2aba0738216a28a83f,678,Tantilla planiceps,0,0.4386201,0.6266361,0.6368653,0.7601016
12385,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,ed7678eab64341758667602320f7296a,678,Tantilla planiceps,0,0.5035298,0.50655544,0.61548436,0.7449417
12386,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,6564c581d56c4278aa0a84785b2f1237,678,Tantilla planiceps,0,0.41784054,0.6986712,0.57840186,0.55832195
12387,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,17fd4cfddb1c462ba5f66859db4f931a,678,Tantilla planiceps,0,0.3825315,0.42948082,0.8741055,0.8018637
12388,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,37bc9561f97c47ae8aff19b98169d8d4,678,Tantilla planiceps,0,0.34053105,0.6822315,0.53705275,0.47118324
12389,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,007ed867f16e4200bdec0082443a8c1d,678,Tantilla planiceps,0,0.38116422,0.5632096,0.29671293,0.79719156
12390,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,7b8a8fcc89134d38b0d7a8bee728f300,678,Tantilla planiceps,0,0.5110412,0.4093295,0.87370056,0.8289059
12391,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,3fd48b29a1934e30b18a0152cd3f9557,678,Tantilla planiceps,0,0.6257205,0.62142134,0.7476209,0.79882103
12392,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,1a17a264153e49f19799640def2a3d90,678,Tantilla planiceps,0,0.4431776,0.5753927,0.6265717,0.89290106
12393,Tantilla planiceps,unknown,unknown,Tantilla,Colubridae,c782d227d8814ac9942a4e4044b2137e,678,Tantilla planiceps,0,0.453647,0.5070956,0.83175933,0.87474006
12394,Tantilla planiceps,United States of America,North America,Tantilla,Colubridae,979877e548e14dc58a7927de7c2aa8f1,678,Tantilla planiceps,0,0.6301771,0.56491077,0.45227736,0.7645696
12395,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,7d85ce63b8e44896b4737c9997fa3ca0,686,Thamnophis atratus,0,0.5651914,0.45108628,0.61098975,0.70559967
12396,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,a57d0f4539fe496484b04df7ae5452ad,686,Thamnophis atratus,0,0.40205732,0.5663142,0.6907185,0.7684425
12397,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,0709f82de4964fae998482d0a7b77680,686,Thamnophis atratus,0,0.40004784,0.3638321,0.60636693,0.740322
12398,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,303c0a0ceff84c2c8da0d62cfc96824a,686,Thamnophis atratus,0,0.3309385,0.55926347,0.88416165,0.58129066
12399,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,2a505c9fa47d4c27a31ba8851f136404,686,Thamnophis atratus,0,0.62058556,0.57142144,0.39296293,0.6250209
12400,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,96240e3dc6d54dcb9a3e310c62f28bfd,686,Thamnophis atratus,0,0.69011825,0.6585552,0.6797317,0.6215065
12401,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,63de2a43688942428177ec2e290c68e1,686,Thamnophis atratus,0,0.41789126,0.5669993,0.76250327,0.27673
12402,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,fd226d07fd5341c9bf2fbff6a54b1544,686,Thamnophis atratus,0,0.3553034,0.598498,0.8412437,0.6210755
12403,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,49eabee6c4ad4d00a8b1e470d55e5c6b,686,Thamnophis atratus,0,0.5323915,0.5857237,0.6388814,0.8083552
12404,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,9bc20712b6924dc5ba321d9e75c4777e,686,Thamnophis atratus,0,0.69334584,0.40112662,0.57174397,0.6522096
12405,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,b4e657773429443d912757e7f54e4566,686,Thamnophis atratus,0,0.5317714,0.56626713,0.80006075,0.91927755
12406,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,e2717ed4a3ae4056bd7a1edc7148c6cc,686,Thamnophis atratus,0,0.49774396,0.49885073,0.96243197,0.97684366
12407,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,0669e02f50084c6db8243d0925d63630,686,Thamnophis atratus,0,0.40580034,0.48971143,0.68866235,0.747466
12408,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,b317edb470e546bd9fe5ee491a6d497e,686,Thamnophis atratus,0,0.5191508,0.48458076,0.68154913,0.78300613
12409,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,4f5abe3c8ad54c20820821b04699c6c1,686,Thamnophis atratus,0,0.6578123,0.74773973,0.25115165,0.32656008
12410,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,c8d363b4fd014b5ba451453689f1d77c,686,Thamnophis atratus,0,0.52584076,0.57291675,0.7202631,0.855178
12411,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,0dc8e4cb69324f83875463ad456f0bf4,686,Thamnophis atratus,0,0.51632047,0.56350285,0.42728138,0.1983588
12412,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,f3dd7401758747ecace970afc98a358f,686,Thamnophis atratus,0,0.5680131,0.4256054,0.7305069,0.8620947
12413,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,2be1ebf35c99445e9adda1a895202ef0,686,Thamnophis atratus,0,0.5101235,0.4973895,0.7498952,0.9385585
12414,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,9f0b16f5bae341d18a7d9a67822da44f,686,Thamnophis atratus,0,0.3921517,0.6650584,0.59541327,0.77622783
12415,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,b11b7572e3624a03ab66d026985f47ff,686,Thamnophis atratus,0,0.50437194,0.559275,0.51282537,0.87139815
12416,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,757033bcc72949e59b59da54fa79a8b7,686,Thamnophis atratus,0,0.5051899,0.5577487,0.42566854,1.0058066
12417,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,3b23bea7453946efbb92d3411a51a707,686,Thamnophis atratus,0,0.47229987,0.43101257,0.85626,1.00957
12418,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,3140b61f2f184be09de417c61daa8dd0,686,Thamnophis atratus,0,0.48421538,0.48934963,0.9005053,0.9186881
12419,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,867a23832b9149008263b66d15e63ebf,686,Thamnophis atratus,0,0.41197783,0.48073623,0.642933,0.79905576
12420,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,60a14476c5b34a2ab200d723417d78f5,686,Thamnophis atratus,0,0.47911218,0.501372,0.8843079,0.95994556
12421,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,3bb46886843d462ba24c52b179a89421,686,Thamnophis atratus,0,0.3251692,0.72085476,0.5527297,0.4809307
12422,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,931d82f1c1074a08b0f29ffac48bba03,686,Thamnophis atratus,0,0.6163428,0.630012,0.6840771,0.7439951
12423,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,b9ae8c6bc6e74c4c8072a7f2937deb50,686,Thamnophis atratus,0,0.3976422,0.66669154,0.64513344,0.699185
12424,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,e9aae90b54b84c81bd7b062516f4f821,686,Thamnophis atratus,0,0.43553773,0.56911844,0.58688337,0.9509044
12425,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,0de172b5432e464bab47fdc7a4240742,686,Thamnophis atratus,0,0.4990023,0.49257982,0.88639784,0.9081482
12426,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,05115104e1364d46bc28a0f4b8892d18,686,Thamnophis atratus,0,0.4954472,0.48966563,0.6368957,0.79429954
12427,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,6f76450b6c404228937c20e5204fd62b,686,Thamnophis atratus,0,0.57374454,0.41063538,0.7729677,0.8559775
12428,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,72ad0c2d867d4ac1a8ebc634817f66ec,686,Thamnophis atratus,0,0.6263494,0.40358025,0.7708062,0.7473292
12429,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,f5a185425c34402c9eaa73d8bf4f9beb,686,Thamnophis atratus,0,0.56196827,0.47509807,0.8780531,0.8536092
12430,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,1da287c15ff448f49cdb425ca1fe1fd9,686,Thamnophis atratus,0,0.39705303,0.5068035,0.68169767,0.71070176
12431,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,fc39406dd02d42239aa406fca701fd90,686,Thamnophis atratus,0,0.54283416,0.5279717,0.79638433,0.87947524
12432,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,d67e15bdf00e4c61ac4c889039c2e911,686,Thamnophis atratus,0,0.5027084,0.44310245,0.7787801,0.7568112
12433,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,3cd7e8a9967342a1a586b33543558eec,686,Thamnophis atratus,0,0.49141255,0.5634916,0.7840232,0.8876068
12434,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,edffec2ec1d14886962dfc79b05b8eeb,686,Thamnophis atratus,0,0.39862525,0.4523621,0.43203712,0.33302492
12435,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,f351876346564904b189b90192b29352,686,Thamnophis atratus,0,0.50915575,0.5062829,0.8204943,0.8135246
12436,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,8560849dda614c45ba78901c8d58cb8f,686,Thamnophis atratus,0,0.3957575,0.5195197,0.90617263,0.7263409
12437,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,a62ea80c4a984fb880f3ddd639ed7740,686,Thamnophis atratus,0,0.4955336,0.5184447,0.68303674,0.92968524
12438,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,509bba96fbc14b62ba5de45dfb0b263c,686,Thamnophis atratus,0,0.48272678,0.44867188,0.5969295,0.40922117
12439,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,288f2dcbee5c4e30bf893d38f2d4885e,686,Thamnophis atratus,0,0.56617063,0.5345119,0.76260865,0.55574
12440,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,148ec0bb15e64ccca0b6e43b62070e53,686,Thamnophis atratus,0,0.5563987,0.62759787,0.48922917,0.6968291
12441,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,f54f539da4ab401ba5df2633dcfef139,686,Thamnophis atratus,0,0.48933178,0.49788445,0.95178604,0.9462149
12442,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,22a99c6abd944b60a25464056a11a15f,686,Thamnophis atratus,0,0.48958457,0.58509666,0.823787,0.89722604
12443,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,cceaffb443594b7685c4d146bbd79923,686,Thamnophis atratus,0,0.5481354,0.47579214,0.689928,0.82903
12444,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,9dd4778d8c28423283b868c552645fc2,686,Thamnophis atratus,0,0.49489933,0.54363376,0.7929605,0.7695017
12445,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,86d9846cafb241348d5aa2d4644f069a,686,Thamnophis atratus,0,0.33397532,0.36401594,0.7251201,0.6015185
12446,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,934616e574a34a26afd013d82da50137,686,Thamnophis atratus,0,0.5224052,0.45577037,0.85056394,0.5842698
12447,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,c5fd5316e2004baa95ba0dc593a8d1e7,686,Thamnophis atratus,0,0.5051083,0.44543996,0.59953946,0.7540984
12448,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,43faf68f080b435dbb525902ec84db23,686,Thamnophis atratus,0,0.4751094,0.6702974,0.65077096,0.45415798
12449,Thamnophis atratus,unknown,unknown,Thamnophis,Colubridae,ca1295c4f03d4bf588bc8ae6964f05fb,686,Thamnophis atratus,0,0.42455062,0.5648361,0.697555,0.8825255
12450,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,5b8025fb32634ede9545a937611619f4,686,Thamnophis atratus,0,0.48775363,0.55395836,0.7959493,0.9084703
12451,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,29ee8d1f87554815aed69fca65d325d8,686,Thamnophis atratus,0,0.5886273,0.34978354,0.78414476,0.78079695
12452,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,ad182f6510564f47a530516338f78d24,686,Thamnophis atratus,0,0.30855948,0.64439666,0.69593894,0.59996825
12453,Thamnophis atratus,United States of America,North America,Thamnophis,Colubridae,a00d86a1faab4a9c80c640118536a9d3,686,Thamnophis atratus,0,0.55810976,0.45755732,0.7956363,0.8952704
